Date,Actual,Predicted,Next_Actual,Predicted_Change,Actual_Change,Position,Market_Return,Strategy_Return,Position_Change,Cumulative_Market_Return,Cumulative_Strategy_Return,Market_Portfolio,Strategy_Portfolio
2023-12-20,1.2145393472473252,1.1254636,1.2085314915974164,0.0039898157,-0.0060078556499088,1,-0.004946612609566924,-0.004946612609566924,0.0,1.3043595136641197,1.8379348940433764,13043.595136641197,18379.348940433763
2023-12-21,1.2085314915974164,1.1294534,1.2108976106572962,0.0037310123,0.002366119059879823,1,0.0019578464246325328,0.0019578464246325328,0.0,1.3069132492743825,1.8415332883043867,13069.132492743825,18415.332883043866
2023-12-22,1.2108976106572962,1.1331844,1.2260569282187463,0.0037574768,0.01515931756145017,1,0.012519074633586426,0.012519074633586426,0.0,1.3232745937816712,1.864587580980903,13232.745937816711,18645.87580980903
2023-12-26,1.2260569282187463,1.1369419,1.2340808654004731,0.004564166,0.008023937181726781,1,0.006544506210967061,0.006544506210967061,0.0,1.3319347725794903,1.8767903859855244,13319.347725794903,18767.903859855243
2023-12-27,1.2340808654004731,1.1415061,1.222899858975265,0.003666997,-0.011181006425208029,1,-0.009060189440324615,-0.009060189440324615,0.0,1.3198671912177644,1.8597863095487157,13198.671912177644,18597.86309548716
2023-12-28,1.222899858975265,1.1451731,1.220479887987991,0.0037020445,-0.0024199709872740893,1,-0.0019788791122291208,-0.0019788791122291208,0.0,1.317255333602147,1.85610601726754,13172.55333602147,18561.0601726754
2023-12-29,1.220479887987991,1.1488751,1.220866948716136,0.0015867949,0.0003870607281450944,1,0.00031713814537589737,0.00031713814537589737,0.0,1.3176730855156322,1.8566946592874773,13176.730855156322,18566.946592874774
2024-01-02,1.220866948716136,1.1504619,1.220860217225212,0.0030269623,-6.731490924005712e-06,1,-5.513697402558525e-06,-5.513697402558525e-06,0.0,1.3176658202649632,1.8566844220349572,13176.65820264963,18566.844220349572
2024-01-03,1.220860217225212,1.1534889,1.2251952973804403,0.0022628307,0.00433508015522821,1,0.0035508407056469085,0.0035508407056469085,0.0,1.3223446416959994,1.8632772126582593,13223.446416959994,18632.772126582593
2024-01-04,1.2251952973804403,1.1557517,1.2302068923735572,0.0024199486,0.005011594993116875,1,0.004090445828376947,0.004090445828376947,0.0,1.3277536208193015,1.8708988471598873,13277.536208193014,18708.988471598874
2024-01-05,1.2302068923735572,1.1581717,1.2243504952694446,-0.0010538101,-0.005856397104112565,-1,-0.004760497718244166,0.003760497718244166,-2.0,1.3214328527370007,1.8779343580056977,13214.328527370008,18779.34358005698
2024-01-08,1.2243504952694446,1.1571178,1.2212405464624332,0.0018100739,-0.003109948807011431,1,-0.0025400804908622347,-0.0035400804908622347,2.0,1.3180763069277792,1.8712863192218019,13180.763069277793,18712.863192218018
2024-01-09,1.2212405464624332,1.1589279,1.2365883457697626,0.004054904,0.015347799307329435,1,0.012567384330455943,0.012567384330455943,0.0,1.3346410784538085,1.8948034935877864,13346.410784538086,18948.034935877866
2024-01-10,1.2365883457697626,1.1629828,1.246843772192884,0.0042283535,0.010255426423121383,1,0.008293322881623547,0.008293322881623547,0.0,1.3457096878485042,1.9105177107573383,13457.096878485041,19105.177107573385
2024-01-11,1.246843772192884,1.1672112,1.2585700293829578,0.0043399334,0.011726257190073808,1,0.00940475258536222,0.00940475258536222,0.0,1.3583657545144443,1.9284856571369637,13583.657545144442,19284.856571369637
2024-01-12,1.2585700293829578,1.1715511,1.2624372709189493,0.004655361,0.0038672415359914947,1,0.0030727265433831254,0.0030727265433831254,0.0,1.3625396410239636,1.9344113662041822,13625.396410239637,19344.113662041822
2024-01-16,1.2624372709189493,1.1762065,1.2648000242333672,0.0046174526,0.0023627533144179313,1,0.0018715807659085062,0.0018715807659085062,0.0,1.3650897440088918,1.9380317733105246,13650.897440088918,19380.317733105247
2024-01-17,1.2648000242333672,1.1808239,1.2795924755394448,0.0053824186,0.014792451306077536,1,0.011695486260797378,0.011695486260797378,0.0,1.3810551323547033,1.9606979972882665,13810.551323547033,19606.979972882666
2024-01-18,1.2795924755394448,1.1862063,1.2646317369602607,0.0013017654,-0.014960738579184119,1,-0.01169179943237556,-0.01169179943237556,0.0,1.3649081127421594,1.9377739095565119,13649.081127421594,19377.739095565117
2024-01-19,1.2646317369602607,1.1875081,1.2805853704507741,0.0044606924,0.015953633490513486,1,0.012615240488002086,0.012615240488002086,0.0,1.3821267568284268,1.9622193934369432,13821.267568284267,19622.193934369432
2024-01-22,1.2805853704507741,1.1919688,1.2825812575098194,0.004147649,0.001995887059045298,1,0.0015585739967829972,0.0015585739967829972,0.0,1.3842809036518775,1.9652776575595372,13842.809036518775,19652.776575595373
2024-01-23,1.2825812575098194,1.1961164,1.2711309914476405,0.0053429604,-0.011450266062178915,1,-0.008927517063838937,-0.008927517063838937,0.0,1.3719227122633788,1.947732607736493,13719.227122633789,19477.32607736493
2024-01-24,1.2711309914476405,1.2014594,1.2706227638828587,-0.0010592937,-0.0005082275647818602,-1,-0.00039982312460422353,-0.0006001768753957765,-2.0,1.3713741858378463,1.946563623665875,13713.741858378464,19465.63623665875
2024-01-25,1.2706227638828587,1.2004001,1.248681469215209,-0.008453369,-0.021941294667649602,-1,-0.017268142277413516,0.017268142277413516,0.0,1.3476931012812263,1.9801771612713748,13476.931012812263,19801.771612713746
2024-01-26,1.248681469215209,1.1919467,1.2490752614342786,-0.010861397,0.0003937922190695442,-1,0.0003153664315344096,-0.0003153664315344096,0.0,1.348118118445381,1.9795526798662186,13481.18118445381,19795.526798662188
2024-01-29,1.2490752614342786,1.1810853,1.2560625490136683,0.00475955,0.006987287579389712,1,0.005593968430186026,0.004593968430186026,2.0,1.355659448640126,1.9886466823834144,13556.594486401262,19886.466823834144
2024-01-30,1.2560625490136683,1.1858449,1.2360498264958213,-0.00023889542,-0.020012722517847026,-1,-0.01593290281090074,0.01493290281090074,-2.0,1.3340598584002636,2.018342950016666,13340.598584002637,20183.429500166658
2024-01-31,1.2360498264958213,1.185606,1.210086466000922,-0.025118947,-0.025963360494899224,-1,-0.02100510832035378,0.02100510832035378,0.0,1.3060377865687303,2.0607384623093883,13060.377865687302,20607.384623093883
2024-02-01,1.210086466000922,1.160487,1.2117592414956027,-0.018731356,0.0016727754946805895,-1,0.0013823603037299939,-0.0013823603037299939,0.0,1.3078432013600543,2.057889779262722,13078.432013600543,20578.897792627224
2024-02-02,1.2117592414956027,1.1417557,1.2261915580372318,0.008703113,0.014432316541629131,1,0.011910217844772678,0.010910217844772679,2.0,1.3234198987950576,2.0803418050550095,13234.198987950576,20803.418050550095
2024-02-05,1.2261915580372318,1.1504588,1.2269252905479768,0.003868103,0.0007337325107450443,1,0.0005983832672274567,0.0005983832672274567,0.0,1.3242118111180123,2.0815866467812683,13242.118111180123,20815.866467812684
2024-02-06,1.2269252905479768,1.1543269,1.235965682859268,-0.0122751,0.009040392311291168,-1,0.007368331536513925,-0.008368331536513925,-2.0,1.3339690427668973,2.0641672395990223,13339.690427668973,20641.672395990223
2024-02-07,1.235965682859268,1.1420518,1.2468202119746492,0.01332581,0.010854529115381206,1,0.008782225320585334,0.007782225320585334,2.0,1.3456842594711618,2.080231054156952,13456.842594711617,20802.31054156952
2024-02-08,1.2468202119746492,1.1553776,1.192561029379592,-0.008666158,-0.05425918259505713,-1,-0.043518048611936,0.042518048611936,-2.0,1.2871227064511788,2.1686784192416564,12871.227064511788,21686.784192416562
2024-02-09,1.192561029379592,1.1467115,1.1166668349539397,-0.023040414,-0.07589419442565237,-1,-0.0636396734053392,0.0636396734053392,0.0,1.2052106377800296,2.306692405563403,12052.106377800295,23066.924055634026
2024-02-12,1.1166668349539397,1.123671,1.1352726758686147,-0.026509762,0.018605840914674987,-1,0.016661944576729943,-0.016661944576729943,0.0,1.2252917906300058,2.2682584245463415,12252.917906300057,22682.584245463415
2024-02-13,1.1352726758686147,1.0971613,1.1644570547707758,-0.0052279234,0.02918437890216108,-1,0.025706933252693374,-0.025706933252693374,0.0,1.2567902849068044,2.209948456626669,12567.902849068045,22099.484566266692
2024-02-14,1.1644570547707758,1.0919334,1.1508055911763615,-0.008997202,-0.01365146359441427,-1,-0.011723458188933873,0.011723458188933873,0.0,1.2420563565494414,2.2358566949576306,12420.563565494414,22358.566949576307
2024-02-15,1.1508055911763615,1.0829362,1.1717035047507496,0.011760473,0.020897913574388083,1,0.01815937786070894,0.017159377860708938,2.0,1.264611327252318,2.2742226048288043,12646.11327252318,22742.226048288045
2024-02-16,1.1717035047507496,1.0946966,1.1842308093608112,0.011052012,0.012527304610061574,1,0.01069153122719936,0.01069153122719936,0.0,1.2781319587479063,2.298537526825934,12781.319587479064,22985.37526825934
2024-02-20,1.1842308093608112,1.1057487,1.1926788304707665,0.005756736,0.00844802110995535,1,0.007133762306450355,0.007133762306450355,0.0,1.2872498483378918,2.3149347471947666,12872.498483378919,23149.347471947665
2024-02-21,1.1926788304707665,1.1115054,1.2146840743021967,0.013466597,0.02200524383143021,1,0.01845026780826188,0.01845026780826188,0.0,1.3109999527758704,2.357645913239161,13109.999527758704,23576.45913239161
2024-02-22,1.2146840743021967,1.124972,1.2344645603831563,0.011404395,0.019780486080959614,1,0.016284469764142558,0.016284469764142558,0.0,1.3323488918676416,2.396038926827859,13323.488918676416,23960.389268278588
2024-02-23,1.2344645603831563,1.1363764,1.244349754805443,0.009208441,0.009885194422286636,1,0.008007677773445715,0.008007677773445715,0.0,1.343017912475525,2.415225634486529,13430.17912475525,24152.25634486529
2024-02-26,1.244349754805443,1.1455848,1.2533463924257262,0.0061570406,0.008996637620283243,1,0.007229991074085026,0.007229991074085026,0.0,1.3527279199950593,2.432687694265768,13527.279199950593,24326.87694265768
2024-02-27,1.2533463924257262,1.1517419,1.2687110204603667,0.006388545,0.015364628034640448,1,0.012258883998464105,0.012258883998464105,0.0,1.3693108546477624,2.462509730514263,13693.108546477624,24625.09730514263
2024-02-28,1.2687110204603667,1.1581304,1.2687817011150715,0.0048549175,7.068065470483553e-05,1,5.571060199287008e-05,5.571060199287008e-05,0.0,1.3693871397797903,2.4626469184137636,13693.871397797902,24626.469184137637
2024-02-29,1.2687817011150715,1.1629853,1.280454106377751,0.005093336,0.011672405262679542,1,0.009199695465674847,0.009199695465674847,0.0,1.3819850844403758,2.485302520102653,13819.850844403758,24853.02520102653
2024-03-01,1.280454106377751,1.1680787,1.2685797563873433,0.0019125938,-0.011874349990407707,1,-0.009273545948475107,-0.009273545948475107,0.0,1.3691691822597107,2.46225495298662,13691.691822597108,24622.5495298662
2024-03-04,1.2685797563873433,1.1699913,1.281090232270094,0.007434964,0.012510475882750782,1,0.009861796879352756,0.009861796879352756,0.0,1.3826716506286256,2.4865372111981547,13826.716506286257,24865.37211198155
2024-03-05,1.281090232270094,1.1774262,1.2687143862058288,0.004850626,-0.012375846064265339,1,-0.00966040154902697,-0.00966040154902697,0.0,1.3693144872730973,2.462516263271383,13693.144872730973,24625.16263271383
2024-03-06,1.2687143862058288,1.1822768,1.2759911278949618,0.004436016,0.007276741689133059,1,0.0057355239037642025,0.0057355239037642025,0.0,1.377168223246623,2.476640084162784,13771.68223246623,24766.40084162784
2024-03-07,1.2759911278949618,1.1867129,1.2701986799546297,0.0028113127,-0.005792447940332179,1,-0.004539567567282496,-0.004539567567282496,0.0,1.3709164750456806,2.465397209160887,13709.164750456806,24653.97209160887
2024-03-08,1.2701986799546297,1.1895242,1.2720296454860303,0.0019881725,0.001830965531400608,1,0.0014414796364502665,0.0014414796364502665,0.0,1.3728926232277332,2.4689510290336543,13728.926232277332,24689.510290336544
2024-03-11,1.2720296454860303,1.1915123,1.2757824516763097,0.006496191,0.0037528061902794008,1,0.0029502505728516175,0.0029502505728516175,0.0,1.3769430004758745,2.4762350532214032,13769.430004758744,24762.350532214034
2024-03-12,1.2757824516763097,1.1980085,1.2363325491146406,-0.011341453,-0.039449902561669026,-1,-0.030922123524926973,0.029922123524926972,-2.0,1.334364998928376,2.550329264360648,13343.649989283758,25503.29264360648
2024-03-13,1.2363325491146406,1.1866671,1.2408426480338997,-0.02245903,0.00451009891925902,-1,0.003647965850683767,-0.003647965850683767,0.0,1.3392327168768143,2.541025750296261,13392.327168768143,25410.25750296261
2024-03-14,1.2408426480338997,1.164208,1.2365513225696791,-0.014115572,-0.004291325464220508,-1,-0.0034583961721657954,0.0034583961721657954,0.0,1.3346011195751284,2.54981362402446,13346.011195751284,25498.1362402446
2024-03-15,1.2365513225696791,1.1500925,1.2145864676837947,-0.012308955,-0.0219648548858844,-1,-0.017762994940023355,0.017762994940023355,0.0,1.310894606641166,2.595105950526009,13108.94606641166,25951.059505260087
2024-03-18,1.2145864676837947,1.1377835,1.2308901387023705,0.0056518316,0.01630367101857577,1,0.013423227948247046,0.012423227948247045,2.0,1.3284910437622381,2.6273455432992456,13284.910437622382,26273.455432992458
2024-03-19,1.2308901387023705,1.1434354,1.2328792942704914,0.0089787245,0.0019891555681208484,1,0.0016160301440206978,0.0016160301440206978,0.0,1.3306379253350193,2.6315914128959754,13306.379253350193,26315.914128959754
2024-03-20,1.2328792942704914,1.1524141,1.2534305360622795,0.010722756,0.020551241791788133,1,0.01666930565489668,0.01666930565489668,0.0,1.3528187356284265,2.67545821451634,13528.187356284265,26754.5821451634
2024-03-21,1.2534305360622795,1.1631368,1.2688658447516248,0.010361552,0.015435308689345284,1,0.012314450817383266,0.012314450817383266,0.0,1.3694779554131575,2.7084050131129658,13694.779554131575,27084.050131129658
2024-03-22,1.2688658447516248,1.1734984,1.2728609846151775,0.006445408,0.00399513986355271,1,0.003148591224263541,0.003148591224263541,0.0,1.3737898816853937,2.7169326733690045,13737.898816853938,27169.326733690046
2024-03-25,1.2728609846151775,1.1799438,1.2864249388275761,0.0036796331,0.013563954212398643,1,0.010656273054436826,0.010656273054436826,0.0,1.3884293617840557,2.7458850498069456,13884.293617840558,27458.850498069456
2024-03-26,1.2864249388275761,1.1836234,1.2817701128534453,0.0009536743,-0.004654825974130805,1,-0.0036184201919881366,-0.0036184201919881366,0.0,1.383405440946227,2.735949283897846,13834.054409462271,27359.492838978458
2024-03-27,1.2817701128534453,1.1845771,1.30228433144515,-0.00021612644,0.020514218591704658,-1,0.016004600502063825,-0.017004600502063826,-2.0,1.4055462923609527,2.689425559331255,14055.462923609528,26894.25559331255
2024-03-28,1.30228433144515,1.184361,1.3046437190141058,0.0058920383,0.0023593875689558175,1,0.0018117299824513713,0.0008117299824513713,2.0,1.4080927627205464,2.691608646693335,14080.927627205465,26916.08646693335
2024-04-01,1.3046437190141058,1.190253,1.3054043774885478,0.0032663345,0.0007606584744419553,1,0.0005830392338965694,0.0005830392338965694,0.0,1.4089137360461783,2.6931779601366523,14089.137360461784,26931.779601366525
2024-04-02,1.3054043774885478,1.1935194,1.3107087923368705,0.0049128532,0.00530441484832278,1,0.004063426582441743,0.004063426582441743,0.0,1.4146387535735956,2.7041214910511178,14146.387535735956,27041.21491051118
2024-04-03,1.3107087923368705,1.1984322,1.3127248738686885,0.0052182674,0.0020160815318179814,1,0.0015381612938015756,0.0015381612938015756,0.0,1.416814696149054,2.708280866062389,14168.14696149054,27082.80866062389
2024-04-04,1.3127248738686885,1.2036505,1.3223408086540047,0.0032761097,0.009615934785316194,1,0.007325171463367939,0.007325171463367939,0.0,1.4271931067301653,2.728119487777255,14271.931067301653,27281.19487777255
2024-04-05,1.3223408086540047,1.2069266,1.3200319072669808,0.0036213398,-0.0023089013870238873,1,-0.001746071339486294,-0.001746071339486294,0.0,1.4247011257505913,2.723355996528953,14247.011257505912,27233.55996528953
2024-04-08,1.3200319072669808,1.2105479,1.3103250973541876,0.0035300255,-0.009706809912793268,1,-0.007353466124080616,-0.007353466124080616,0.0,1.4142246342854448,2.7033298904646657,14142.246342854447,27033.298904646657
2024-04-09,1.3103250973541876,1.214078,1.3208295889415065,0.0044908524,0.01050449158731892,1,0.008016706394870725,0.008016706394870725,0.0,1.4255620579549044,2.7250016924849985,14255.620579549044,27250.016924849984
2024-04-10,1.3208295889415065,1.2185688,1.3007731117326522,-0.00065743923,-0.020056477208854284,-1,-0.015184757652898473,0.014184757652898474,-2.0,1.4039152435856919,2.7636551810966363,14039.152435856919,27636.551810966364
2024-04-11,1.3007731117326522,1.2179114,1.3007899404599625,-0.003107667,1.6828727310347347e-05,-1,1.2937480916968827e-05,-1.2937480916968827e-05,0.0,1.4039334067123648,2.76361942636047,14039.334067123647,27636.1942636047
2024-04-12,1.3007899404599625,1.2148037,1.3140139543806857,-0.003794551,0.013224013920723143,-1,0.010166140980493052,-0.010166140980493052,0.0,1.4182059916522265,2.73552408165566,14182.059916522265,27355.240816556598
2024-04-15,1.3140139543806857,1.2110091,1.3141216582354742,0.007017255,0.00010770385478853228,1,8.196553349335982e-05,-0.0009180344665066403,2.0,1.4183222356629357,2.733012776264741,14183.222356629358,27330.127762647408
2024-04-16,1.3141216582354742,1.2180264,1.3078411772031329,-0.0043809414,-0.006280481032341356,-1,-0.004779223440221219,0.003779223440221219,-2.0,1.4115437567884686,2.7433414422112246,14115.437567884686,27433.414422112244
2024-04-17,1.3078411772031329,1.2136455,1.3188337018824614,0.0050700903,0.010992524679328541,1,0.008405091436894857,0.007405091436894857,2.0,1.423407911131454,2.7636561364334216,14234.079111314539,27636.561364334215
2024-04-18,1.3188337018824614,1.2187155,1.3277731218298883,0.004680991,0.008939419947426863,1,0.00677827684769279,0.00677827684769279,0.0,1.433056164020299,2.782388962837992,14330.56164020299,27823.889628379922
2024-04-19,1.3277731218298883,1.2233965,1.3266725230637708,0.0020827055,-0.0011005987661174554,1,-0.0008289057430238161,-0.0008289057430238161,0.0,1.4318682955358668,2.7800826246473695,14318.682955358669,27800.826246473694
2024-04-22,1.3266725230637708,1.2254792,1.3450898822325663,0.0033882856,0.0184173591687955,1,0.013882370252353685,0.013882370252353685,0.0,1.4517460213671023,2.8186767609748595,14517.460213671024,28186.767609748596
2024-04-23,1.3450898822325663,1.2288675,1.357519580224226,0.0038666725,0.012429697991659605,1,0.009240793612266951,0.009240793612266951,0.0,1.4651613067279854,2.8447235711827212,14651.613067279854,28447.235711827212
2024-04-24,1.357519580224226,1.2327342,1.3406370009861632,-0.0006393194,-0.01688257923806269,-1,-0.01243634308042477,0.011436343080424769,-2.0,1.4469400580493528,2.877256805911738,14469.400580493528,28772.568059117377
2024-04-25,1.3406370009861632,1.2320949,1.3605083621946006,0.004548192,0.019871361208437355,1,0.014822327888772368,0.013822327888772367,2.0,1.4683870780251598,2.9170271929032516,14683.870780251598,29170.271929032515
2024-04-26,1.3605083621946006,1.2366431,1.3550592202914062,0.0024260283,-0.005449141903194343,1,-0.004005224851690345,-0.004005224851690345,0.0,1.4625058576083525,2.905343843097179,14625.058576083526,29053.43843097179
2024-04-29,1.3550592202914062,1.2390691,1.3545173352720026,0.005020976,-0.0005418850194036651,1,-0.00039989766593900774,-0.00039989766593900774,0.0,1.4619210049294729,2.9041820028755745,14619.210049294728,29041.820028755745
2024-04-30,1.3545173352720026,1.2440901,1.3460625826711228,0.0038226843,-0.0084547526008798,1,-0.006241893241759057,-0.006241893241759057,0.0,1.452795850088818,2.8860544088589872,14527.95850088818,28860.54408858987
2024-05-01,1.3460625826711228,1.2479128,1.3466684168543068,0.0040950775,0.0006058341831840508,1,0.0004500787637836535,0.0004500787637836535,0.0,1.453449722649056,2.8873533606595387,14534.49722649056,28873.53360659539
2024-05-02,1.3466684168543068,1.2520078,1.3410476219325438,-0.0027872324,-0.005620794921763039,-1,-0.0041738521906474185,0.0031738521906474184,-2.0,1.4473832383401815,2.896517393448441,14473.832383401814,28965.17393448441
2024-05-03,1.3410476219325438,1.2492206,1.3440599641211533,0.00037240982,0.0030123421886094626,1,0.002246260415620786,0.001246260415620786,2.0,1.450634438014698,2.900127208419053,14506.34438014698,29001.272084190532
2024-05-06,1.3440599641211533,1.249593,1.3464765693629654,0.0017578602,0.0024166052418121975,1,0.0017979891569736284,0.0017979891569736284,0.0,1.453242663004981,2.9053416056936348,14532.426630049811,29053.41605693635
2024-05-07,1.3464765693629654,1.2513509,1.341680382079425,0.0027263165,-0.004796187283540476,1,-0.0035620280312858403,-0.0035620280312858403,0.0,1.448066171903097,2.8949926974536933,14480.66171903097,28949.92697453693
2024-05-08,1.341680382079425,1.2540772,1.346045753943812,0.0020262003,0.004365371864387013,1,0.0032536600539848927,0.0032536600539848927,0.0,1.452777686962145,2.9044120195499765,14527.77686962145,29044.120195499767
2024-05-09,1.346045753943812,1.2561034,1.326756666700324,-0.0033453703,-0.01928908724348788,-1,-0.014330186910045454,0.013330186910045453,-2.0,1.4319591111692338,2.9431283746343606,14319.591111692338,29431.283746343604
2024-05-10,1.326756666700324,1.252758,1.3092144013516833,-0.026988506,-0.017542265348640784,-1,-0.013221916112371097,0.013221916112371097,0.0,1.4130258679250087,2.982042171111715,14130.258679250088,29820.42171111715
2024-05-13,1.3092144013516833,1.2257695,1.309863990225875,-0.011119366,0.0006495888741917533,-1,0.0004961669177493714,-0.0004961669177493714,0.0,1.4137269646145973,2.980562580439076,14137.269646145973,29805.62580439076
2024-05-14,1.309863990225875,1.2146502,1.3089485074601748,-0.0054495335,-0.000915482765700304,-1,-0.0006989143701419234,0.0006989143701419234,0.0,1.4127388905235712,2.982645738457652,14127.388905235712,29826.457384576523
2024-05-15,1.3089485074601748,1.2092006,1.3568969173137313,0.015058517,0.04794840985355653,1,0.03663124223778175,0.035631242237781746,2.0,1.464489271041075,3.088921111274124,14644.892710410752,30889.211112741243
2024-05-16,1.3568969173137313,1.2242591,1.3846037339580157,0.020808816,0.027706816644284427,1,0.020419249458636855,0.020419249458636855,0.0,1.49439304279596,3.15199456200328,14943.9304279596,31519.945620032802
2024-05-17,1.3846037339580157,1.245068,1.3945495117986206,0.00926888,0.009945777840604908,1,0.0071831222151727105,0.0071831222151727105,0.0,1.5051274506598673,3.1746357241637098,15051.274506598673,31746.3572416371
2024-05-20,1.3945495117986206,1.2543368,1.4053535547320697,0.0074869394,0.010804042933449054,1,0.007747335495829429,0.007747335495829429,0.0,1.516788177984112,3.1992306921958518,15167.88177984112,31992.306921958516
2024-05-21,1.4053535547320697,1.2618238,1.4035831726189876,0.0065191984,-0.001770382113082114,1,-0.001259741441661374,-0.001259741441661374,0.0,1.5148774170580832,3.1952004887114573,15148.774170580831,31952.004887114574
2024-05-22,1.4035831726189876,1.268343,1.397575316969079,0.0038784742,-0.006007855649908578,1,-0.004280370246031335,-0.004280370246031335,0.0,1.508393180835723,3.181523847609472,15083.931808357229,31815.238476094717
2024-05-23,1.397575316969079,1.2722214,1.3988980549356975,0.0017962456,0.0013227379666185257,1,0.0009464520091032711,0.0009464520091032711,0.0,1.5098208025922428,3.184535007247052,15098.208025922428,31845.350072470523
2024-05-24,1.3988980549356975,1.2740177,1.3730188380773514,-0.00080645084,-0.025879216858346155,-1,-0.018499716092275024,0.017499716092275023,-2.0,1.4818895463940756,3.2402634657597864,14818.895463940755,32402.634657597864
2024-05-28,1.3730188380773514,1.2732112,1.3600203291025912,-0.011044979,-0.012998508974760181,-1,-0.009467101699028464,0.009467101699028464,0.0,1.4678603473516358,3.2709393695217805,14678.603473516358,32709.393695217805
2024-05-29,1.3600203291025912,1.2621663,1.3586336419721923,-0.0033166409,-0.0013866871303989114,-1,-0.0010196076490370672,0.0010196076490370672,0.0,1.466363705713758,3.274274444322481,14663.63705713758,32742.744443224812
2024-05-30,1.3586336419721923,1.2588496,1.3735405286239823,0.0039868355,0.014906886651790074,1,0.010971969331004671,0.009971969331004672,2.0,1.4824526033209475,3.3069254086625577,14824.526033209475,33069.25408662558
2024-05-31,1.3735405286239823,1.2628365,1.382372244716621,0.004446268,0.008831716092638553,1,0.00642989115252842,0.00642989115252842,0.0,1.4919846121990836,3.3281885790897885,14919.846121990837,33281.88579089788
2024-06-03,1.382372244716621,1.2672827,1.3836444965013073,0.005525589,0.0012722517846863735,1,0.0009203395030165542,0.0009203395030165542,0.0,1.4933577445755835,3.3312516425126137,14933.577445755835,33312.51642512614
2024-06-04,1.3836444965013073,1.2728083,1.399773148755852,0.006849885,0.01612865225454474,1,0.011656644676669301,0.011656644676669301,0.0,1.5107652851792532,3.370082859237954,15107.652851792533,33700.82859237954
2024-06-05,1.399773148755852,1.2796582,1.4023816014890056,0.0044077635,0.0026084527331535767,1,0.0018634824760512263,0.0018634824760512263,0.0,1.5135805698136113,3.376362949588985,15135.805698136113,33763.62949588985
2024-06-06,1.4023816014890056,1.284066,1.40712057109969,0.0074903965,0.004738969610684318,1,0.0033792297372217564,0.0033792297372217564,0.0,1.5186953062848065,3.38777245567189,15186.953062848066,33877.7245567189
2024-06-07,1.40712057109969,1.2915564,1.4037110709465483,0.0017573833,-0.0034095001531415647,1,-0.0024230334082011033,-0.0024230334082011033,0.0,1.5150154568208,3.3795637698324135,15150.154568208001,33795.637698324135
2024-06-10,1.4037110709465483,1.2933137,1.4158715093012375,0.0036622286,0.012160438354689163,1,0.008663063650619463,0.008663063650619463,0.0,1.528140132154911,3.4088411458817993,15281.40132154911,34088.411458817995
2024-06-11,1.4158715093012375,1.296976,1.4168341125034078,0.003211379,0.0009626032021703423,1,0.0006798662137395556,0.0006798662137395556,0.0,1.5291790630006226,3.4111587018048892,15291.790630006226,34111.58701804889
2024-06-12,1.4168341125034078,1.3001873,1.4257264120143651,0.0027008057,0.008892299510957269,1,0.0062761754763551265,0.0062761754763551265,0.0,1.5387764591347828,3.4325677323951127,15387.764591347828,34325.677323951124
2024-06-13,1.4257264120143651,1.3028882,1.4323367361019954,0.0026664734,0.006610324087630293,1,0.004636460426015935,0.004636460426015935,0.0,1.545910935292046,3.4484826968459816,15459.109352920459,34484.82696845982
2024-06-14,1.4323367361019954,1.3055546,1.4297619408234634,0.0024713278,-0.002574795278531994,1,-0.0017976186839549475,-0.0017976186839549475,0.0,1.5431319769110348,3.4422836399188363,15431.319769110347,34422.83639918837
2024-06-17,1.4297619408234634,1.308026,1.4303105573337909,0.0031899214,0.0005486165103274487,1,0.0003837117877200425,0.0003837117877200425,0.0,1.5437240948405835,3.4436044847281493,15437.240948405835,34436.04484728149
2024-06-18,1.4303105573337909,1.3112159,1.4217548323690472,0.0018582344,-0.00855572496474366,1,-0.005981725381858463,-0.005981725381858463,0.0,1.534489961239889,3.423005788376769,15344.89961239889,34230.05788376769
2024-06-20,1.4217548323690472,1.3130741,1.4226164632073532,0.0003772974,0.0008616308383060378,1,0.0006060333460378089,0.0006060333460378089,0.0,1.5354199133255606,3.425080244028206,15354.199133255606,34250.80244028206
2024-06-21,1.4226164632073532,1.3134514,1.4273756272908102,0.0032048225,0.0047591640834570015,1,0.003345359910096394,0.003345359910096394,0.0,1.5405564455487635,3.436538370165441,15405.564455487634,34365.38370165441
2024-06-24,1.4273756272908102,1.3166562,1.4253157910679846,-0.0012186766,-0.002059836222825684,-1,-0.0014430933129601614,0.00044309331296016135,-2.0,1.5383332788439545,3.4380610773369926,15383.332788439546,34380.610773369925
2024-06-25,1.4253157910679846,1.3154376,1.4238415945555702,-0.0020766258,-0.0014741965124143164,-1,-0.0010342946606307544,0.0010342946606307544,0.0,1.5367421889473756,3.4416170455522046,15367.421889473755,34416.17045552205
2024-06-26,1.4238415945555702,1.3133609,1.420058496656132,0.003043294,-0.0037830978994382036,1,-0.002656965433446997,-0.003656965433446997,2.0,1.5326591180712228,3.4290311709814585,15326.591180712228,34290.31170981458
2024-06-27,1.420058496656132,1.3164042,1.418409281379686,-0.0029451847,-0.0016492152764460144,-1,-0.0011613713662708169,0.00016137136627081684,-2.0,1.530879131657241,3.4295845184265055,15308.79131657241,34295.845184265054
